id,name_ja,name_kana,name_en,genus_ja,generation,type1,type2,height,weight,hp,attack,defense,special_attack,special_defense,speed,base_stats_total,is_legendary,is_mythical,flavor_text_ja,sprite_url,artwork_url
879,ダイオウドウ,,copperajah,どうぞうポケモン,8,steel,,3.0,650.0,122,130,69,80,69,30,500,0,0,緑の皮膚は 水にも 強い。 昔 ほかの土地から やってきて 人と いっしょに 働いた。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,パッチラゴン,,dracozolt,かせきポケモン,8,electric,dragon,1.8,190.0,90,100,90,80,70,75,505,0,0,古代では たくましい 下半身で 無敵だったが 餌の 植物を 食べつくしてしまい 絶滅した。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,パッチルドン,,arctozolt,かせきポケモン,8,electric,ice,2.3,150.0,90,100,90,90,80,55,505,0,0,氷漬けの 上半身が 震えると 電気が つくられる。 歩くことが 非常に 苦手。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,ウオノラゴン,,dracovish,かせきポケモン,8,water,dragon,2.3,215.0,90,90,100,70,80,75,505,0,0,ずば抜けた 脚力と 顎の 力で 古代では 無敵だったが 獲物を 獲り尽くし 絶滅した。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,ウオチルドン,,arctovish,かせきポケモン,8,water,ice,2.0,175.0,90,90,100,80,90,55,505,0,0,周囲を 凍りつかせて 獲物を 捕まえるが 口が 頭の 上に あるので 食べづらい。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,ジュラルドン,,duraludon,ごうきんポケモン,8,steel,dragon,1.8,40.0,70,95,115,120,50,85,535,0,0,磨きあげた 金属の ような 体は 軽いうえに 硬いが 錆びやすいのが 欠点なのだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,ドラメシヤ,,dreepy,うらめしポケモン,8,dragon,ghost,0.5,2.0,28,60,30,40,30,82,270,0,0,古代の 海で 暮らしていた。 ゴーストポケモンとして よみがえり かつての すみかを さまよっている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,ドロンチ,,drakloak,せわやくポケモン,8,dragon,ghost,1.4,11.0,68,80,50,60,50,102,410,0,0,飛行速度は 時速２００キロ。 ドラメシヤと いっしょに 戦い 無事に 進化するまで 世話をする。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,ドラパルト,,dragapult,ステルスポケモン,8,dragon,ghost,3.0,50.0,88,120,75,100,75,142,600,0,0,ツノの 穴に ドラメシヤを 入れて 暮らす。 戦いになると マッハの スピードで ドラメシヤを 飛ばす。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,ザシアン,,zacian,つわものポケモン,8,fairy,,2.8,110.0,92,120,115,80,115,138,660,1,0,伝説の 英雄と 呼ばれる ポケモン。 金属を 取り込み 武具に 変化させ 戦う。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,ザマゼンタ,,zamazenta,つわものポケモン,8,fighting,,2.9,210.0,92,120,115,80,115,138,660,1,0,人の王と 力を あわせ ガラルを 救った ポケモン。 金属を 取り込み 戦う。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,ムゲンダイナ,,eternatus,キョダイポケモン,8,poison,dragon,20.0,950.0,140,85,95,145,95,130,690,1,0,胸の コアが ガラル地方の 大地から 涌きだす エネルギーを 吸収して 活動している。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,ダクマ,,kubfu,けんぽうポケモン,8,fighting,,0.6,12.0,60,90,60,53,50,72,385,1,0,厳しい 鍛錬を 積み 技を 磨く。 体得した 技によって 進化したときの 姿が 変わる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,ウーラオス,,urshifu-single-strike,けんぽうポケモン,8,fighting,dark,1.9,105.0,100,130,100,63,60,97,550,1,0,一撃必殺が 信条。 相手の 懐に 飛びこみ 鍛えられた 拳を 叩きこむ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,ザルード,,zarude,わるざるポケモン,8,dark,grass,1.8,70.0,105,120,105,70,95,105,600,0,1,群れを つくり 密林で 暮らす。 とても 攻撃的で 森にすむ ポケモンたちから 恐れられている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,レジエレキ,,regieleki,エレクトロンポケモン,8,electric,,1.2,145.0,80,100,50,100,50,200,580,1,0,電気エネルギーの 塊。 体の リングを 外すと 秘めた 力が 解き放たれるらしい。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,レジドラゴ,,regidrago,りゅうぎょくポケモン,8,dragon,,2.1,200.0,200,100,50,100,50,80,580,1,0,腕の 形は 古代の ドラゴン ポケモンの 頭という 学説も あるが 証明されていない。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,ブリザポス,,glastrier,あばれうまポケモン,8,ice,,2.2,800.0,100,145,130,65,110,30,580,1,0,蹄から 強力な 冷気を 放つ。 欲しいものは なんでも 力尽くで 奪う 暴れん坊。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,レイスポス,,spectrier,しゅんばポケモン,8,ghost,,2.0,44.5,100,65,60,145,80,130,580,1,0,視覚 以外の 五感を 使い 様子を 探る。 蹴られたものは 魂を 抜かれてしまうという。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
898,バドレックス,,calyrex,キングポケモン,8,psychic,grass,1.1,7.7,100,80,80,80,80,80,500,1,0,癒しと 恵みの 力を もつ 慈愛に 満ちた ポケモン。 はるか むかし ガラルに 君臨していた。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png
899,アヤシシ,,wyrdeer,おおツノポケモン,8,normal,psychic,1.8,95.1,103,105,72,105,75,65,525,0,0,The black orbs shine with an uncanny light when the Pokémon is erecting invisible barriers. The fur shed from its beard retains heat well and is a highly useful material for winter clothing.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png
900,バサギリ,,kleavor,まさかりポケモン,8,bug,rock,1.8,89.0,70,135,95,45,70,85,500,0,0,"A violent creature that fells towering trees with its crude axes and shields itself with hard stone. If one should chance upon this Pokémon in the wilds, one's only recourse is to flee.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png
901,ガチグマ,,ursaluna,でいたんポケモン,8,ground,normal,2.4,290.0,130,140,105,45,80,50,550,0,0,I believe it was Hisui's swampy terrain that gave Ursaluna its burly physique and newfound capacity to manipulate peat at will.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png
902,イダイトウ,,basculegion-male,おおうおポケモン,8,water,ghost,3.0,110.0,120,112,65,80,75,78,530,0,0,Clads itself in the souls of comrades that perished before fulfilling their goals of journeying upstream. No other species throughout all Hisui's rivers is Basculegion's equal.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,オオニューラ,,sneasler,クライミングポケモン,8,fighting,poison,1.3,43.0,80,130,60,40,80,120,510,0,0,"Because of Sneasler's virulent poison and daunting physical prowess, no other species could hope to best it on the frozen highlands. Preferring solitude, this species does not form packs.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,ハリーマン,,overqwil,けんざんポケモン,8,dark,poison,2.5,60.5,85,115,95,65,65,85,510,0,0,Its lancelike spikes and savage temperament have earned it the nickname ”sea fiend.” It slurps up poison to nourish itself.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,ラブトロス,,enamorus-incarnate,あいぞうポケモン,8,fairy,flying,1.6,48.0,74,115,70,135,80,106,580,1,0,"When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,ニャオハ,,sprigatito,,9,grass,,0.4,4.1,40,61,54,45,45,65,310,0,0,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
907,ニャローテ,,floragato,,9,grass,,0.9,12.2,61,80,63,60,63,83,410,0,0,"Floragato deftly wields the vine hidden beneath its long fur, slamming the hard flower bud against its opponents.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
908,マスカーニャ,,meowscarada,,9,grass,dark,1.5,31.2,76,110,70,81,70,123,530,0,0,"This Pokémon uses the reflective fur lining its cape to camouflage the stem of its flower, creating the illusion that the flower is floating.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
909,ホゲータ,,fuecoco,,9,fire,,0.4,9.8,67,45,59,63,40,36,310,0,0,It lies on warm rocks and uses the heat absorbed by its square-shaped scales to create fire energy.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png
910,アチゲータ,,crocalor,,9,fire,,1.0,30.7,81,55,78,90,58,49,411,0,0,The combination of Crocalor’s fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon’s head.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png
911,ラウドボーン,,skeledirge,,9,fire,ghost,1.6,326.5,104,75,100,110,75,66,530,0,0,The fiery bird changes shape when Skeledirge sings. Rumor has it that the bird was born when the fireball on Skeledirge’s head gained a soul.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png
912,クワッス,,quaxly,,9,water,,0.5,6.1,55,65,45,50,45,50,310,0,0,This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png
913,ウェルカモ,,quaxwell,,9,water,,1.2,21.5,70,85,65,65,60,65,410,0,0,"These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png
914,ウェーニバル,,quaquaval,,9,water,fighting,1.8,61.9,85,120,80,85,75,85,530,0,0,A single kick from a Quaquaval can send a truck rolling. This Pokémon uses its powerful legs to perform striking dances from far-off lands.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png
915,グルトン,,lechonk,,9,normal,,0.5,10.2,54,45,40,35,45,35,254,0,0,It searches for food all day. It possesses a keen sense of smell but doesn’t use it for anything other than foraging.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png
916,パフュートン,,oinkologne-male,,9,normal,,1.0,120.0,110,100,75,59,80,65,489,0,0,"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png
917,タマンチュラ,,tarountula,,9,bug,,0.3,4.0,35,41,45,29,40,20,210,0,0,"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon’s natural enemy.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png
